Date,Quarter,Close,ATR_14,Qavg_Close,Qstd_Close,Qavg_ATR_14,Prev_Qavg_Close,Prev_Qstd_Close,Total Revenue,Oper Rev,Other Income,Operating Expenses,Operating Profit,Interest,Profit Before Tax,Tax,Net Profit,Basic EPS,Net profit TTM,Basic EPS TTM
2021-03-31,2021Q1,2603.949951171875,73.67850167410714,2722.66802878458,139.91678605359292,87.55852714020419,2359.0373011997767,180.7464333996645,3035.3,2922.4,112.9,2278.9,643.5,2.2,630.7,162.7,468.1,17.1,1329.7,48.7
2021-06-30,2021Q2,2671.14990234375,58.217860630580354,2567.569680135758,139.90273819253045,69.53328574401712,2722.66802878458,139.91678605359292,2041.8,1907.8,134.0,1573.3,334.5,1.9,356.1,88.9,267.2,9.8,1584.6,58.0
2021-09-30,2021Q3,2790.199951171875,71.53925432477679,2693.8920627170137,118.96515702130134,63.95196906887755,2567.569680135758,139.90273819253045,2294.2,2181.9,112.3,1739.2,442.7,1.6,445.2,101.8,343.4,12.6,1567.1,57.3
2021-12-31,2021Q4,2591.89990234375,65.06788853236607,2594.6928517175097,139.31566014544262,75.78723559736395,2693.8920627170137,118.96515702130134,2933.3,2838.5,94.8,2257.0,581.4,4.9,561.8,139.6,422.3,15.4,1500.9,54.9
2022-03-31,2022Q1,2457.14990234375,74.46071079799107,2585.0901559298154,175.77653523594603,82.45117101736315,2594.6928517175097,139.31566014544262,3308.0,3194.7,113.3,2439.7,755.0,1.9,749.0,195.6,553.4,20.2,1586.2,58.0
2022-06-30,2022Q2,2794.35009765625,86.74285016741071,2630.337906376008,131.6770198439656,80.30540388959894,2585.0901559298154,175.77653523594603,3340.8,3247.9,92.8,2459.7,788.2,2.5,764.3,184.1,580.2,21.2,1899.2,69.5
2022-09-30,2022Q3,3671.60009765625,121.74998256138392,3278.3912799169148,260.6475713411091,94.35895896444516,2630.337906376008,131.6770198439656,3550.6,3397.2,153.4,2593.6,803.6,3.4,828.6,213.7,614.9,22.5,2170.7,79.4
2022-12-30,2022Q4,3227.75,103.5642613002232,3461.447572769657,174.2329994014755,95.678712906376,3278.3912799169148,260.6475713411091,3781.2,3590.2,191.1,2733.3,856.9,3.6,913.8,233.1,680.7,24.9,2429.1,88.8
2023-03-31,2023Q1,2948.85009765625,66.07856096540179,3150.426616053428,121.29424417418062,79.15159613965294,3461.447572769657,174.2329994014755,4033.9,3831.4,202.6,2886.6,944.8,3.5,1001.6,254.8,746.9,27.3,2622.6,95.9
2023-06-30,2023Q2,3580.10009765625,68.92497907366071,3451.477502441406,217.1147282959699,68.488913109189,3150.426616053428,121.29424417418062,4236.3,3901.2,335.2,2888.5,1012.7,3.4,1209.2,295.3,913.9,33.4,2956.3,108.0
2023-09-29,2023Q3,3446.949951171875,67.13567243303571,3364.0261734250994,69.59701890699091,67.5165904903628,3451.477502441406,217.1147282959699,4206.7,3930.7,276.0,2833.3,1097.4,4.8,1237.6,299.1,938.5,34.3,3279.9,119.8
2023-12-29,2023Q4,4143.5,98.31429617745536,3722.068322753906,284.2970183444712,82.25943051292782,3364.0261734250994,69.59701890699091,4303.7,4054.2,249.6,2939.4,1114.8,5.1,1221.1,307.4,913.7,33.4,3513.0,128.3
