Date,Quarter,Close,ATR_14,Qavg_Close,Qstd_Close,Qavg_ATR_14,Prev_Qavg_Close,Prev_Qstd_Close,Total Revenue,Oper Rev,Other Income,Operating Expenses,Operating Profit,Interest,Profit Before Tax,Tax,Net Profit,Basic EPS,Net profit TTM,Basic EPS TTM
2021-06-30,2021Q2,748.2999877929688,15.417864118303571,715.9696715308017,31.882557916870716,19.94191990300699,711.3434438236425,40.9810058115045,19591.6,16003.5,3588.2,4932.4,6416.0,8243.2,2884.0,723.9,2160.2,7.1,7636.5,24.9
2021-09-30,2021Q3,766.5499877929688,17.96429443359375,765.7952377077133,24.85053762233767,15.742805325255102,715.9696715308017,31.882557916870716,20134.4,16336.0,3798.4,5770.5,5928.2,8435.7,4193.1,1059.8,3133.3,10.2,9087.1,29.6
2021-12-31,2021Q4,678.5499877929688,16.660718645368302,728.3809494745163,53.49275877333353,19.339574420262892,765.7952377077133,24.85053762233767,21101.5,17261.1,3840.4,6331.4,6161.5,8608.6,4826.7,1212.5,3614.2,11.8,11584.8,37.8
2022-03-31,2022Q1,761.1500244140625,20.760724748883927,745.1499993996542,36.87099517503243,22.30709188492572,728.3809494745163,53.49275877333353,21999.6,17776.2,4223.3,6576.5,6466.0,8957.1,5478.8,1361.0,4117.8,13.4,13025.5,42.4
2022-06-30,2022Q2,636.7999877929688,16.207144601004465,698.3467702557964,61.0324564897512,19.60363270280548,745.1499993996542,36.87099517503243,21728.6,18729.7,2999.0,6496.0,5888.0,9344.6,5528.6,1402.4,4126.3,13.4,14991.6,48.8
2022-09-30,2022Q3,733.2000122070312,19.99642508370536,734.6801573738219,43.24515034183044,16.22902598132352,698.3467702557964,61.0324564897512,24180.1,20238.9,3941.2,6585.2,7716.2,9878.7,7166.4,1836.7,5329.8,17.4,17188.0,55.9
2022-12-30,2022Q4,933.75,17.91786847795754,876.4250005906628,55.91389374560004,18.547531479514674,734.6801573738219,43.24515034183044,26891.9,22226.4,4665.4,6847.3,9277.5,10767.1,7839.8,1986.7,5853.1,19.0,19426.9,63.2
2023-03-31,2023Q1,858.5,18.10715593610491,877.7354824927545,40.3895495337656,19.61607466315344,876.4250005906628,55.91389374560004,28865.1,23969.8,4895.3,7469.9,9167.6,12227.6,-3628.0,2100.4,-5728.4,-18.6,9580.7,31.1
2023-06-30,2023Q2,987.4500122070312,14.585715157645096,915.2749989827474,45.1115912658293,15.45762387230282,877.7354824927545,40.3895495337656,30644.0,25556.8,5087.3,8231.7,8814.4,13598.0,7779.5,1982.4,5797.1,18.8,11251.5,36.5
2023-09-29,2023Q3,1036.699951171875,18.67143031529017,975.9476221478176,27.81721122770162,17.14161443385948,915.2749989827474,45.1115912658293,31660.3,26626.2,5034.1,8716.8,8631.9,14311.6,7817.3,1953.7,5863.6,19.0,11785.3,38.2
2023-12-29,2023Q4,1102.300048828125,21.435738699776785,1041.190828450521,55.75234728679955,20.354827299572168,975.9476221478176,27.81721122770162,33516.0,27961.1,5554.8,8945.7,9141.2,15429.0,8112.9,2041.8,6071.1,19.7,12003.3,38.9
