Date,Open,High,Low,Close,Volume
2025-01-23 00:00:00+05:30,2315.0,2341.300048828125,2253.85009765625,2321.699951171875,3408925
2025-01-24 00:00:00+05:30,2332.85009765625,2380.800048828125,2323.0,2368.10009765625,1688664
2025-01-27 00:00:00+05:30,2365.0,2409.699951171875,2361.14990234375,2392.85009765625,2477358
2025-01-28 00:00:00+05:30,2401.0,2407.0,2379.449951171875,2388.85009765625,1892156
2025-01-29 00:00:00+05:30,2385.14990234375,2396.0,2364.0,2383.949951171875,699576
2025-01-30 00:00:00+05:30,2384.0,2425.0,2384.0,2408.75,1419960
2025-01-31 00:00:00+05:30,2401.5,2479.0,2401.5,2468.800048828125,2116148
2025-02-01 00:00:00+05:30,2475.0,2602.0,2435.14990234375,2506.050048828125,2970999
2025-02-03 00:00:00+05:30,2505.0,2520.0,2416.5,2441.949951171875,2528480
2025-02-04 00:00:00+05:30,2450.0,2450.0,2402.85009765625,2438.050048828125,1992474
2025-02-05 00:00:00+05:30,2453.0,2453.0,2387.0,2391.050048828125,1357416
2025-02-06 00:00:00+05:30,2400.0,2408.949951171875,2360.300048828125,2372.699951171875,1132113
2025-02-07 00:00:00+05:30,2380.0,2381.949951171875,2336.10009765625,2363.85009765625,855602
2025-02-10 00:00:00+05:30,2370.89990234375,2398.0,2352.050048828125,2361.449951171875,1326354
2025-02-11 00:00:00+05:30,2371.0,2377.949951171875,2296.550048828125,2315.25,1389260
2025-02-12 00:00:00+05:30,2325.699951171875,2339.89990234375,2305.10009765625,2332.5,1341909
2025-02-13 00:00:00+05:30,2330.10009765625,2345.60009765625,2313.35009765625,2321.5,1334967
2025-02-14 00:00:00+05:30,2322.0,2366.0,2313.39990234375,2318.35009765625,1135380
2025-02-17 00:00:00+05:30,2318.35009765625,2336.0,2300.0,2329.39990234375,1409168
2025-02-18 00:00:00+05:30,2329.39990234375,2338.550048828125,2288.0,2296.0,1035705
2025-02-19 00:00:00+05:30,2298.75,2305.699951171875,2248.0,2250.39990234375,1521343
2025-02-20 00:00:00+05:30,2250.39990234375,2254.449951171875,2226.5,2248.050048828125,2206196
2025-02-21 00:00:00+05:30,2248.050048828125,2253.550048828125,2226.39990234375,2241.64990234375,1781509
2025-02-24 00:00:00+05:30,2230.0,2251.0,2218.800048828125,2241.449951171875,1627949
2025-02-25 00:00:00+05:30,2243.0,2269.60009765625,2237.949951171875,2259.300048828125,1988040
2025-02-27 00:00:00+05:30,2269.64990234375,2269.64990234375,2233.10009765625,2244.949951171875,1699658
2025-02-28 00:00:00+05:30,2245.050048828125,2249.60009765625,2185.85009765625,2190.25,3683249
2025-03-03 00:00:00+05:30,2199.0,2199.0,2158.5,2176.85009765625,1306470
2025-03-04 00:00:00+05:30,2179.949951171875,2180.0,2136.0,2157.35009765625,1800330
2025-03-05 00:00:00+05:30,2152.0,2191.89990234375,2150.0,2170.449951171875,1145673
2025-03-06 00:00:00+05:30,2175.0,2229.800048828125,2163.75,2218.949951171875,1856868
2025-03-07 00:00:00+05:30,2226.699951171875,2226.699951171875,2189.199951171875,2204.550048828125,1738356
2025-03-10 00:00:00+05:30,2208.0,2267.14990234375,2194.64990234375,2247.75,1242387
2025-03-11 00:00:00+05:30,2240.0,2262.449951171875,2211.25,2216.949951171875,1325891
2025-03-12 00:00:00+05:30,2217.35009765625,2229.949951171875,2185.0,2192.89990234375,1526212
2025-03-13 00:00:00+05:30,2185.0,2209.949951171875,2164.449951171875,2174.800048828125,1845629
2025-03-17 00:00:00+05:30,2161.0,2195.449951171875,2156.5,2171.25,1111886
2025-03-18 00:00:00+05:30,2171.25,2171.25,2171.25,2171.25,0
2025-03-19 00:00:00+05:30,2207.0,2212.85009765625,2193.449951171875,2200.050048828125,1341405
2025-03-20 00:00:00+05:30,2203.89990234375,2248.89990234375,2188.449951171875,2242.39990234375,1426689
2025-03-21 00:00:00+05:30,2245.0,2255.199951171875,2225.800048828125,2246.199951171875,2152415
2025-03-24 00:00:00+05:30,2250.25,2266.0,2241.0,2256.199951171875,1454404
2025-03-25 00:00:00+05:30,2250.75,2292.0,2243.35009765625,2271.300048828125,2229340
2025-03-26 00:00:00+05:30,2272.0,2279.89990234375,2237.800048828125,2245.949951171875,1416907
2025-03-27 00:00:00+05:30,2244.199951171875,2260.89990234375,2200.0,2244.64990234375,3752627
2025-03-28 00:00:00+05:30,2247.0,2296.0,2240.300048828125,2258.85009765625,2280152
2025-04-01 00:00:00+05:30,2259.0,2284.64990234375,2220.0,2233.85009765625,2495962
2025-04-02 00:00:00+05:30,2243.699951171875,2243.699951171875,2190.050048828125,2237.89990234375,1351493
2025-04-03 00:00:00+05:30,2225.449951171875,2252.89990234375,2220.60009765625,2244.550048828125,1310088
2025-04-04 00:00:00+05:30,2230.0,2267.050048828125,2222.0,2244.550048828125,1120226
2025-04-07 00:00:00+05:30,2150.0,2261.60009765625,2150.0,2249.39990234375,3435185
2025-04-08 00:00:00+05:30,2268.300048828125,2306.199951171875,2252.35009765625,2289.25,2774874
2025-04-09 00:00:00+05:30,2293.949951171875,2354.14990234375,2289.5,2350.0,2989089
2025-04-11 00:00:00+05:30,2394.60009765625,2394.85009765625,2344.35009765625,2366.14990234375,3836083
2025-04-15 00:00:00+05:30,2400.0,2400.0,2345.199951171875,2361.5,3042779
2025-04-16 00:00:00+05:30,2351.0,2376.0,2351.0,2366.60009765625,1131979
2025-04-17 00:00:00+05:30,2357.10009765625,2379.89990234375,2343.10009765625,2375.0,1962402
2025-04-21 00:00:00+05:30,2368.10009765625,2372.39990234375,2348.800048828125,2351.0,1478430
2025-04-22 00:00:00+05:30,2370.0,2406.0,2355.10009765625,2398.699951171875,2352346
2025-04-23 00:00:00+05:30,2410.0,2438.0,2393.39990234375,2423.800048828125,2226066
2025-04-24 00:00:00+05:30,2423.800048828125,2487.39990234375,2317.10009765625,2325.300048828125,7065430
2025-04-25 00:00:00+05:30,2331.89990234375,2341.89990234375,2294.39990234375,2332.199951171875,2859858
2025-04-28 00:00:00+05:30,2345.0,2349.0,2315.0,2318.60009765625,1555660
2025-04-29 00:00:00+05:30,2328.0,2332.5,2312.60009765625,2321.699951171875,1896387
2025-04-30 00:00:00+05:30,2320.0,2352.5,2316.0,2342.10009765625,2083807
2025-05-02 00:00:00+05:30,2334.10009765625,2345.0,2310.0,2318.60009765625,1424284
